
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
9406  FTTBTC   0.0002950                     943.11297001          1  3.132249614  0.015154840   0.000000000
9407  FTTBTC   0.0002951                     943.11859166          1  3.132249614  0.000596074   0.033898305
9408  FTTBTC   0.0002955                     943.12179132          1  3.132249614  0.000339264   0.135547272
9409  FTTBTC   0.0002953                     943.12458190          1  3.132249614  0.000295888  -0.067681895
9410  FTTBTC   0.0002960                     943.15913014          1  3.132249614  0.003663168   0.237047071
9411  FTTBTC   0.0002951                     943.41226647          1  3.132249614  0.026839196  -0.304054054
9412  FTTBTC   0.0002949                     943.53689221          1  3.132249614  0.013210104  -0.067773636
9413  FTTBTC   0.0002944                     943.71721013          1  3.132249614  0.019110850  -0.169549000
9414  FTTBTC   0.0002944                     943.71721013          1  3.132249614  0.000000000   0.000000000
9415  FTTBTC   0.0002938                     943.72402041          1  3.132249614  0.000721644  -0.203804348
9416  FTTBTC   0.0002950                     943.80806009          1  3.132249614  0.008905112   0.408441116
9417  FTTBTC   0.0002950                     943.80806009          1  3.132249614  0.000000000   0.000000000
9418  FTTBTC   0.0002950                     943.80806009          1  3.132249614  0.000000000   0.000000000
9419  FTTBTC   0.0002938                     943.85755087          1  3.132249614  0.005243734  -0.406779661
9420  FTTBTC   0.0002938                     943.88888170          1  3.132249614  0.003319445   0.000000000
9421  FTTBTC   0.0002938                     943.88888170          1  3.132249614  0.000000000   0.000000000
9422  FTTBTC   0.0002942                     943.90580113          1  3.132249614  0.001792523   0.136147039
9423  FTTBTC   0.0002942                     943.90580113          1  3.132249614  0.000000000   0.000000000
9424  FTTBTC   0.0002942                     943.91970353          1  3.132249614  0.001472859   0.000000000
9425  FTTBTC   0.0002942                     943.96180942          1  3.132249614  0.004460749   0.000000000
9426  FTTBTC   0.0002942                     943.96180942          1  3.132249614  0.000000000   0.000000000
9427  FTTBTC   0.0002942                     943.96180942          1  3.132249614  0.000000000   0.000000000
9428  FTTBTC   0.0002938                     943.96367211          1  3.132249614  0.000197327  -0.135961931
9429  FTTBTC   0.0002950                     944.14092028          1  3.132249614  0.018777012   0.408441116
9430  FTTBTC   0.0002940                     944.14144673          1  3.132249614  0.000055760  -0.338983051
9431  FTTBTC   0.0002950                     944.15260031          1  3.132249614  0.001181346   0.340136054
9432  FTTBTC   0.0002949                     944.20072799          1  3.132249614  0.005097447  -0.033898305
9433  FTTBTC   0.0002949                     944.20352069          1  3.132249614  0.000295774   0.000000000
9434  FTTBTC   0.0002951                     944.63433523          1  3.132249614  0.045627297   0.067819600
9435  FTTBTC   0.0002951                     944.69418741          1  3.132249614  0.006336016   0.000000000
9436  FTTBTC   0.0002955                     945.74629678          1  3.253876252  0.111370366   0.135547272
9437  FTTBTC   0.0002955                     945.74629678          1  3.253876252  0.000000000   0.000000000
9438  FTTBTC   0.0002964                     945.75464636          1  3.253876252  0.000882856   0.304568528
9439  FTTBTC   0.0002964                     945.75464636          1  3.253876252  0.000000000   0.000000000
9440  FTTBTC   0.0002966                     945.75852206          1  3.253876252  0.000409800   0.067476383
9441  FTTBTC   0.0002980                     945.85743968          1  3.253876252  0.010459078   0.472016183
9442  FTTBTC   0.0002980                     946.18297786          1  3.253876252  0.034417256   0.000000000
9443  FTTBTC   0.0002980                     946.27842428          1  3.253876252  0.010087522   0.000000000
9444  FTTBTC   0.0002988                     947.01468771          1  3.253876252  0.077806215   0.268456376
9445  FTTBTC   0.0002998                     947.04033765          1  3.253876252  0.002708505   0.334672021
9446  FTTBTC   0.0002998                     947.29527244          1  3.253876252  0.026919106   0.000000000
9447  FTTBTC   0.0003018                     948.83549841          1  3.241840815  0.162591962   0.667111408
9448  FTTBTC   0.0003018                     948.83549841          1  3.241840815  0.000000000   0.000000000
9449  FTTBTC   0.0003021                     948.84155444          1  3.241840815  0.000638259   0.099403579
9450  FTTBTC   0.0003021                     948.90279196          1  3.241840815  0.006453925   0.000000000
9451  FTTBTC   0.0003020                     948.93176338          1  3.241840815  0.003053149  -0.033101622
9452  FTTBTC   0.0003042                     949.00978592          1  3.241840815  0.008222144   0.728476821
9453  FTTBTC   0.0003042                     949.00978592          1  3.241840815  0.000000000   0.000000000
9454  FTTBTC   0.0003001                     949.67567721          1  3.241840815  0.070166957  -1.347797502
9455  FTTBTC   0.0003030                     949.67708313          1  3.241840815  0.000148042   0.966344552
9456  FTTBTC   0.0003034                     949.70639422          1  3.241840815  0.003086427   0.132013201
9457  FTTBTC   0.0003034                     949.70639422          1  3.241840815  0.000000000   0.000000000
9458  FTTBTC   0.0003034                     949.70639422          1  3.241840815  0.000000000   0.000000000
9459  FTTBTC   0.0003034                     949.70728598          1  3.241840815  0.000093898   0.000000000

93573  BANDBTC  0.00003150                      29.64252465          0 -0.321424568          NaN           NaN
93574  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93575  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93576  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93577  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93578  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93579  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93580  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93581  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93582  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93583  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93584  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93585  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93586  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93587  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93588  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93589  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93590  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93591  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93592  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93593  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93594  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93595  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93596  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93597  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93598  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93599  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93600  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93601  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93602  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93603  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93604  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93605  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93606  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93607  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93608  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93609  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93610  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93611  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93612  BANDBTC  0.00003150                      29.64252465          0 -0.321424568  0.000000000   0.000000000
93613  BANDBTC  0.00003150                      29.60096594          0 -0.321424568 -0.140199630   0.000000000
93614  BANDBTC  0.00003150                      29.60096594          0 -0.321424568  0.000000000   0.000000000
